icao,altitude,latitude,longitude,time,flight_num
3e0f76,1475,48.21,11.35,1474632445294,11
3e0f76,1475,48.59,11.43,1474649568311,12
3e0f76,1475,48.61,11.21,1474551949760,10
3e0f76,1475,48.68,11.09,1474713162790,13
3e0f76,1475,48.7,11.32,1474530845214,9
3e0f76,1475,48.75,11.37,1474552261303,10
3e0f76,1475,48.76,11.37,1474461689172,7
3e0f76,1475,48.77,11.34,1474708739802,13
3e0f76,1475,48.77,11.35,1474475404163,8
3e0f76,1475,48.77,11.38,1474194340962,0
3e0f76,1475,48.77,11.41,1474652260599,12
3e0f76,1475,48.77,11.42,1474652242344,12
3e0f76,1475,48.77,11.43,1474652220695,12
3e0f76,1475,48.78,11.36,1474389324522,5
3e0f76,1475,48.79,11.38,1474525264474,9
3e0f76,1500,48.21,11.35,1474632449043,11
3e0f76,1500,48.22,11.35,1474632457210,11
3e0f76,1500,48.57,11.44,1474651796564,12
3e0f76,1500,48.69,11.3,1474461535787,7
3e0f76,1500,48.72,11.35,1474530762535,9
3e0f76,1500,48.74,11.36,1474532395150,9
3e0f76,1500,48.75,11.36,1474532400845,9
3e0f76,1500,48.76,11.37,1474461687822,7
3e0f76,1500,48.76,11.38,1474280131051,2
3e0f76,1500,48.77,11.37,1474469645844,8
3e0f76,1500,48.77,11.38,1474194336351,0
3e0f76,1500,48.78,11.36,1474389328405,5
3e0f76,1500,48.8,11.42,1474525223301,9
3e0f76,1525,48.21,11.34,1474630464462,11
3e0f76,1525,48.59,11.43,1474649561326,12
3e0f76,1525,48.68,11.1,1474713175321,13
3e0f76,1525,48.7,11.3,1474461541962,7
3e0f76,1525,48.72,11.33,1474532324885,9
3e0f76,1525,48.72,11.35,1474530759276,9
3e0f76,1525,48.74,11.35,1474552239482,10
3e0f76,1525,48.74,11.41,1474194144097,0
3e0f76,1525,48.75,11.37,1474461685729,7
3e0f76,1525,48.75,11.39,1474280115059,2
3e0f76,1525,48.75,11.41,1474194172657,0
3e0f76,1525,48.76,11.37,1474277601986,2
3e0f76,1525,48.77,11.36,1474206940343,1
3e0f76,1525,48.77,11.38,1474194329378,0
3e0f76,1525,48.77,11.41,1474194272763,0
3e0f76,1525,48.77,11.42,1474194259709,0
3e0f76,1525,48.77,11.43,1474194231269,0
3e0f76,1525,48.78,11.34,1474478439503,8
3e0f76,1525,48.78,11.35,1474544597929,10
3e0f76,1525,48.78,11.36,1474392047095,5
3e0f76,1525,48.79,11.29,1474478362483,8
3e0f76,1525,48.79,11.36,1474523376397,9
3e0f76,1525,48.79,11.37,1474722579029,13
3e0f76,1550,48.21,11.35,1474630454163,11
3e0f76,1550,48.57,11.44,1474651802515,12
3e0f76,1550,48.61,11.21,1474551957240,10
3e0f76,1550,48.63,11.23,1474551989652,10
3e0f76,1550,48.64,11.24,1474552020481,10
3e0f76,1550,48.65,11.25,1474552037044,10
3e0f76,1550,48.66,11.25,1474552049157,10
3e0f76,1550,48.67,11.27,1474552077764,10
3e0f76,1550,48.68,11.28,1474552097881,10
3e0f76,1550,48.69,11.29,1474552120822,10
3e0f76,1550,48.7,11.3,1474461548099,7
3e0f76,1550,48.71,11.18,1474708989195,13
3e0f76,1550,48.71,11.31,1474552158092,10
3e0f76,1550,48.72,11.32,1474552175708,10
3e0f76,1550,48.72,11.33,1474532329515,9
3e0f76,1550,48.72,11.36,1474530915179,9
3e0f76,1550,48.73,11.33,1474552198841,10
3e0f76,1550,48.73,11.35,1474532358570,9
3e0f76,1550,48.74,11.34,1474552225376,10
3e0f76,1550,48.74,11.4,1474194126958,0
3e0f76,1550,48.75,11.37,1474461681342,7
3e0f76,1550,48.75,11.39,1474280111900,2
3e0f76,1550,48.75,11.4,1474280103679,2
3e0f76,1550,48.77,11.39,1474194318213,0
3e0f76,1550,48.77,11.41,1474194280778,0
3e0f76,1550,48.77,11.42,1474652193191,12
3e0f76,1550,48.78,11.32,1474478403554,8
3e0f76,1550,48.78,11.33,1474478426872,8
3e0f76,1550,48.78,11.35,1474436214354,6
3e0f76,1550,48.78,11.36,1474392045222,5
3e0f76,1550,48.79,11.36,1474523378989,9
3e0f76,1550,48.88,11.67,1474523795911,9
3e0f76,1575,48.21,11.35,1474630439915,11
3e0f76,1575,48.66,11.26,1474552056914,10
3e0f76,1575,48.69,11.11,1474713197411,13
3e0f76,1575,48.69,11.29,1474552113245,10
3e0f76,1575,48.7,11.3,1474461559209,7
3e0f76,1575,48.71,11.22,1474192265045,0
3e0f76,1575,48.71,11.3,1474461561705,7
3e0f76,1575,48.71,11.31,1474461562643,7
3e0f76,1575,48.72,11.33,1474532336161,9
3e0f76,1575,48.72,11.34,1474532340702,9
3e0f76,1575,48.73,11.32,1474192113941,0
3e0f76,1575,48.73,11.33,1474552208548,10
3e0f76,1575,48.73,11.34,1474192092049,0
3e0f76,1575,48.73,11.35,1474192071510,0
3e0f76,1575,48.73,11.39,1474194103511,0
3e0f76,1575,48.73,11.4,1474194113288,0
3e0f76,1575,48.73,11.41,1474277676897,2
3e0f76,1575,48.74,11.34,1474552220757,10
3e0f76,1575,48.74,11.36,1474192038346,0
3e0f76,1575,48.75,11.37,1474461677476,7
3e0f76,1575,48.76,11.32,1474708768692,13
3e0f76,1575,48.76,11.34,1474737713435,13
3e0f76,1575,48.77,11.35,1474475412892,8
3e0f76,1575,48.77,11.4,1474194288983,0
3e0f76,1575,48.78,11.34,1474285356403,2
3e0f76,1575,48.78,11.36,1474206943820,1
3e0f76,1575,48.79,11.27,1474478345780,8
3e0f76,1575,48.79,11.35,1474732045329,13
3e0f76,1575,48.79,11.36,1474472867869,8
3e0f76,1600,48.11,11.47,1474629786426,11
3e0f76,1600,48.57,11.59,1474278032120,2
3e0f76,1600,48.59,11.43,1474649555408,12
3e0f76,1600,48.62,11.22,1474551964436,10
3e0f76,1600,48.71,11.23,1474192248717,0
3e0f76,1600,48.71,11.31,1474461565594,7
3e0f76,1600,48.72,11.24,1474192231307,0
3e0f76,1600,48.72,11.26,1474192207338,0
3e0f76,1600,48.72,11.27,1474192193802,0
3e0f76,1600,48.72,11.28,1474192179519,0
3e0f76,1600,48.73,11.3,1474192151155,0
3e0f76,1600,48.73,11.31,1474192132184,0
3e0f76,1600,48.73,11.32,1474192121656,0
3e0f76,1600,48.73,11.33,1474192106470,0
3e0f76,1600,48.73,11.39,1474194097891,0
3e0f76,1600,48.74,11.4,1474277654818,2
3e0f76,1600,48.75,11.36,1474461673015,7
3e0f76,1600,48.78,11.35,1474392033664,5
3e0f76,1600,48.78,11.36,1474554512337,10
3e0f76,1600,48.88,11.66,1474524919855,9
3e0f76,1600,48.88,11.67,1474523782675,9
3e0f76,1625,48.59,11.57,1474277956388,2
3e0f76,1625,48.6,11.43,1474649551499,12
3e0f76,1625,48.63,11.53,1474279835771,2
3e0f76,1625,48.65,11.5,1474279886117,2
3e0f76,1625,48.67,11.48,1474279936434,2
3e0f76,1625,48.67,11.49,1474279917685,2
3e0f76,1625,48.69,11.31,1474193971364,0
3e0f76,1625,48.69,11.45,1474279985382,2
3e0f76,1625,48.69,11.46,1474279969500,2
3e0f76,1625,48.7,11.45,1474280001552,2
3e0f76,1625,48.71,11.21,1474713341752,13
3e0f76,1625,48.71,11.31,1474461567082,7
3e0f76,1625,48.71,11.43,1474280031529,2
3e0f76,1625,48.71,11.44,1474280017399,2
3e0f76,1625,48.72,11.32,1474461588498,7
3e0f76,1625,48.72,11.39,1474194093149,0
3e0f76,1625,48.72,11.43,1474280042781,2
3e0f76,1625,48.73,11.41,1474280070546,2
3e0f76,1625,48.74,11.4,1474280097201,2
3e0f76,1625,48.75,11.36,1474461664246,7
3e0f76,1625,48.75,11.39,1474277643779,2
3e0f76,1625,48.77,11.37,1474469652392,8
3e0f76,1625,48.78,11.36,1474554515733,10
3e0f76,1625,48.79,11.36,1474472858662,8
3e0f76,1625,48.79,11.37,1474523386754,9
3e0f76,1650,48.57,11.59,1474278028419,2
3e0f76,1650,48.59,11.44,1474651844948,12
3e0f76,1650,48.62,11.22,1474551153536,10
3e0f76,1650,48.63,11.53,1474279834346,2
3e0f76,1650,48.64,11.52,1474279848419,2
3e0f76,1650,48.68,11.29,1474193943715,0
3e0f76,1650,48.68,11.3,1474193955718,0
3e0f76,1650,48.69,11.33,1474193997962,0
3e0f76,1650,48.7,11.16,1474192359498,0
3e0f76,1650,48.7,11.17,1474192342266,0
3e0f76,1650,48.7,11.18,1474192325988,0
3e0f76,1650,48.7,11.35,1474194016041,0
3e0f76,1650,48.7,11.36,1474194034531,0
3e0f76,1650,48.71,11.19,1474713307628,13
3e0f76,1650,48.71,11.31,1474461579892,7
3e0f76,1650,48.72,11.24,1474713374992,13
3e0f76,1650,48.72,11.32,1474461592154,7
3e0f76,1650,48.72,11.38,1474194071276,0
3e0f76,1650,48.72,11.39,1474194086982,0
3e0f76,1650,48.74,11.35,1474461655961,7
3e0f76,1650,48.74,11.36,1474461657007,7
3e0f76,1650,48.75,11.36,1474192010979,0
3e0f76,1650,48.78,11.35,1474210316741,1
3e0f76,1650,48.8,11.35,1474555877216,10
3e0f76,1650,48.8,11.4,1474472804140,8
3e0f76,1650,48.81,11.35,1474555873164,10
3e0f76,1675,48.57,11.59,1474279692130,2
3e0f76,1675,48.58,11.58,1474277978084,2
3e0f76,1675,48.59,11.44,1474651836569,12
3e0f76,1675,48.59,11.57,1474277968210,2
3e0f76,1675,48.59,11.58,1474277975287,2
3e0f76,1675,48.6,11.44,1474651858562,12
3e0f76,1675,48.6,11.56,1474279774127,2
3e0f76,1675,48.61,11.55,1474279783861,2
3e0f76,1675,48.63,11.52,1474279844082,2
3e0f76,1675,48.63,11.53,1474277885463,2
3e0f76,1675,48.67,11.41,1474649421197,12
3e0f76,1675,48.68,11.4,1474649405874,12
3e0f76,1675,48.69,11.14,1474192379601,0
3e0f76,1675,48.69,11.15,1474192377294,0
3e0f76,1675,48.69,11.34,1474194003260,0
3e0f76,1675,48.7,11.15,1474192369001,0
3e0f76,1675,48.7,11.16,1474192349777,0
3e0f76,1675,48.7,11.17,1474713287092,13
3e0f76,1675,48.7,11.35,1474194012715,0
3e0f76,1675,48.71,11.37,1474194052034,0
3e0f76,1675,48.73,11.26,1474713411850,13
3e0f76,1675,48.74,11.35,1474461647670,7
3e0f76,1675,48.75,11.36,1474192012764,0
3e0f76,1675,48.78,11.33,1474210282844,1
3e0f76,1675,48.78,11.36,1474206955670,1
3e0f76,1675,48.79,11.35,1474392025574,5
3e0f76,1675,48.8,11.39,1474472817644,8
3e0f76,1675,48.81,11.35,1474713838366,13
3e0f76,1700,48.11,11.46,1474629807520,11
3e0f76,1700,48.57,11.59,1474278009939,2
3e0f76,1700,48.58,11.59,1474279706952,2
3e0f76,1700,48.59,11.43,1474734492491,13
3e0f76,1700,48.59,11.58,1474277972142,2
3e0f76,1700,48.6,11.43,1474649546189,12
3e0f76,1700,48.61,11.54,1474279801045,2
3e0f76,1700,48.61,11.55,1474279785825,2
3e0f76,1700,48.62,11.22,1474551147027,10
3e0f76,1700,48.62,11.53,1474277888549,2
3e0f76,1700,48.62,11.54,1474279808831,2
3e0f76,1700,48.66,11.41,1474649432110,12
3e0f76,1700,48.68,11.26,1474193907983,0
3e0f76,1700,48.69,11.11,1474192445067,0
3e0f76,1700,48.69,11.13,1474192400370,0
3e0f76,1700,48.69,11.14,1474192392519,0
3e0f76,1700,48.71,11.17,1474708996478,13
3e0f76,1700,48.73,11.33,1474461610884,7
3e0f76,1700,48.74,11.3,1474713467889,13
3e0f76,1700,48.74,11.35,1474461645329,7
3e0f76,1700,48.75,11.4,1474652154679,12
3e0f76,1700,48.78,11.3,1474285403858,2
3e0f76,1700,48.78,11.34,1474210304715,1
3e0f76,1700,48.78,11.36,1474206960482,1
3e0f76,1700,48.79,11.31,1474210265784,1
3e0f76,1700,48.8,11.38,1474472830418,8
3e0f76,1700,48.8,11.41,1474472798021,8
3e0f76,1700,48.81,11.35,1474555868610,10
3e0f76,1700,48.81,11.44,1474525198645,9
3e0f76,1700,48.92,11.45,1474554792178,10
3e0f76,1725,48.15,11.55,1474374745750,4
3e0f76,1725,48.58,11.44,1474651826557,12
3e0f76,1725,48.58,11.58,1474279722661,2
3e0f76,1725,48.58,11.59,1474279711117,2
3e0f76,1725,48.59,11.58,1474279734716,2
3e0f76,1725,48.61,11.43,1474651873722,12
3e0f76,1725,48.62,11.22,1474551144032,10
3e0f76,1725,48.62,11.53,1474279812210,2
3e0f76,1725,48.62,11.54,1474279805137,2
3e0f76,1725,48.64,11.23,1474551120954,10
3e0f76,1725,48.64,11.24,1474551111731,10
3e0f76,1725,48.64,11.41,1474649465243,12
3e0f76,1725,48.65,11.25,1474551083170,10
3e0f76,1725,48.66,11.26,1474551070844,10
3e0f76,1725,48.67,11.27,1474551045085,10
3e0f76,1725,48.69,11.12,1474192420243,0
3e0f76,1725,48.69,11.13,1474192403783,0
3e0f76,1725,48.72,11.32,1474550957204,10
3e0f76,1725,48.73,11.33,1474550930785,10
3e0f76,1725,48.74,11.34,1474461637657,7
3e0f76,1725,48.75,11.4,1474652143478,12
3e0f76,1725,48.78,11.36,1474469663023,8
3e0f76,1725,48.79,11.06,1474287267092,2
3e0f76,1725,48.79,11.07,1474287268614,2
3e0f76,1725,48.79,11.08,1474287281155,2
3e0f76,1725,48.79,11.35,1474544582887,10
3e0f76,1725,48.79,11.36,1474539980032,10
3e0f76,1725,48.8,11.37,1474472849669,8
3e0f76,1725,48.8,11.38,1474472833437,8
3e0f76,1725,48.82,11.35,1474713854586,13
3e0f76,1725,48.88,11.65,1474524928986,9
3e0f76,1725,48.92,11.45,1474554787811,10
3e0f76,1750,48.12,11.46,1474629814188,11
3e0f76,1750,48.59,11.58,1474279730192,2
3e0f76,1750,48.61,11.43,1474651881390,12
3e0f76,1750,48.62,11.43,1474651891705,12
3e0f76,1750,48.63,11.43,1474651911269,12
3e0f76,1750,48.64,11.41,1474649475897,12
3e0f76,1750,48.68,11.13,1474193762453,0
3e0f76,1750,48.73,11.33,1474461620626,7
3e0f76,1750,48.73,11.34,1474461626259,7
3e0f76,1750,48.74,11.4,1474652137088,12
3e0f76,1750,48.78,11.31,1474285395448,2
3e0f76,1750,48.78,11.36,1474206967273,1
3e0f76,1750,48.79,11.06,1474287263604,2
3e0f76,1750,48.79,11.08,1474287287860,2
3e0f76,1750,48.79,11.35,1474206970618,1
3e0f76,1750,48.8,11.37,1474472838898,8
3e0f76,1750,48.81,11.36,1474555859073,10
3e0f76,1750,48.81,11.37,1474722620301,13
3e0f76,1750,48.81,11.41,1474472791945,8
3e0f76,1750,48.82,11.36,1474555850225,10
3e0f76,1750,48.97,11.34,1474433997153,6
3e0f76,1775,48.12,11.46,1474627650057,11
3e0f76,1775,48.23,11.35,1474630411348,11
3e0f76,1775,48.62,11.42,1474649504784,12
3e0f76,1775,48.63,11.42,1474649491630,12
3e0f76,1775,48.63,11.43,1474651920714,12
3e0f76,1775,48.64,11.42,1474651931627,12
3e0f76,1775,48.68,11.15,1474193785006,0
3e0f76,1775,48.68,11.22,1474193863733,0
3e0f76,1775,48.72,11.39,1474652099836,12
3e0f76,1775,48.72,11.4,1474652083928,12
3e0f76,1775,48.73,11.39,1474652102738,12
3e0f76,1775,48.74,11.39,1474652119908,12
3e0f76,1775,48.78,11.3,1474475471928,8
3e0f76,1775,48.78,11.32,1474475457976,8
3e0f76,1775,48.79,11.28,1474475503747,8
3e0f76,1775,48.79,11.3,1474475479060,8
3e0f76,1775,48.79,11.35,1474206981048,1
3e0f76,1775,48.79,11.36,1474389363331,5
3e0f76,1775,48.81,11.03,1474285752864,2
3e0f76,1775,48.88,11.65,1474523762993,9
3e0f76,1800,48.6,11.42,1474649537856,12
3e0f76,1800,48.61,11.42,1474649524770,12
3e0f76,1800,48.62,11.42,1474649512403,12
3e0f76,1800,48.64,11.42,1474651944199,12
3e0f76,1800,48.68,11.41,1474652022276,12
3e0f76,1800,48.69,11.11,1474709084233,13
3e0f76,1800,48.69,11.4,1474652041296,12
3e0f76,1800,48.69,11.41,1474652025537,12
3e0f76,1800,48.7,11.4,1474652054922,12
3e0f76,1800,48.71,11.17,1474709004268,13
3e0f76,1800,48.71,11.4,1474652063426,12
3e0f76,1800,48.78,11.29,1474285417791,2
3e0f76,1800,48.78,11.32,1474475448466,8
3e0f76,1800,48.78,11.36,1474469670534,8
3e0f76,1800,48.79,11.35,1474206987945,1
3e0f76,1800,48.8,11.34,1474392007455,5
3e0f76,1800,48.81,11.03,1474285738452,2
3e0f76,1800,48.97,11.34,1474433995652,6
3e0f76,1800,49.01,11.12,1474733681216,13
3e0f76,1825,48.11,11.47,1474356747033,3
3e0f76,1825,48.15,11.55,1474374731875,4
3e0f76,1825,48.64,11.42,1474651948298,12
3e0f76,1825,48.65,11.42,1474651959333,12
3e0f76,1825,48.66,11.42,1474651970371,12
3e0f76,1825,48.67,11.41,1474651999311,12
3e0f76,1825,48.68,11.41,1474652008953,12
3e0f76,1825,48.69,11.41,1474652035074,12
3e0f76,1825,48.7,11.13,1474709056527,13
3e0f76,1825,48.78,11.22,1474287443523,2
3e0f76,1825,48.79,11.16,1474285574046,2
3e0f76,1825,48.79,11.22,1474285503011,2
3e0f76,1825,48.79,11.29,1474210238771,1
3e0f76,1825,48.79,11.36,1474554538186,10
3e0f76,1825,48.8,11.34,1474207000515,1
